"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
55,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",33.3,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
55,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",36.5,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
56,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",10.85,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
56,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",17.9,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
57,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",13.86,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
57,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",26.5,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
58,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",14.48,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
58,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",25.7,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
59,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",14.71,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
59,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",24.9,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
60,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",22.15,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
60,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",30.7,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
61,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",22.69,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
61,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",43.9,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
62,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",23.38,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
62,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",44.5,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
63,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",24.31,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
63,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",26.4,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
64,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",24.38,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
64,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",43.5,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
65,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",27.46,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
65,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",65.5,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
66,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",27.62,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
66,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",39.7,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
67,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",32.02,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
67,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",28,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
68,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",33.51,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
68,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",48.9,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
69,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",39.68,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
69,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",49.7,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
70,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",47.92,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
70,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"metabolic rate",63.2,"uW",25,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
71,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","fulvopilosus",,"body mass",49.17,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
