"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
21,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","stagnatilis","","brain size",1.02,"ml",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
21,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","stagnatilis","","body mass",70.3,"g",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
22,"Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","interpres","","brain size",1.34,"ml",,,12,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
22,"Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","interpres","","body mass",111.5,"g",,,12,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
23,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","alba","","brain size",1.01,"ml",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
23,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","alba","","body mass",54.5,"g",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
24,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","ruficollis","","brain size",0.66,"ml",,,11,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
24,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","ruficollis","","body mass",26.8,"g",,,11,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
25,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","melanotos","","brain size",1.09,"ml",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
25,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","melanotos","","body mass",60.9,"g",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
26,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","acuminata","","brain size",0.99,"ml",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
26,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","acuminata","","body mass",64.6,"g",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
27,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","ferruginea","","brain size",0.99,"ml",,,11,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
27,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","ferruginea","","body mass",55.2,"g",,,11,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
