"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
18,"Chordata","Mammalia","Carnivora","Procyonidae","Bassaricyon","alleni",,"body mass",1235,"g",,,1,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
19,"Chordata","Mammalia","Carnivora","Viverridae","Paguma","larvata",,"brain size",26.47,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
19,"Chordata","Mammalia","Carnivora","Viverridae","Paguma","larvata",,"body mass",4300,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
20,"Chordata","Mammalia","Carnivora","Viverridae","Viverra","tangalunga",,"brain size",27.25,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
20,"Chordata","Mammalia","Carnivora","Viverridae","Viverra","tangalunga",,"body mass",10000,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
21,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Euphractus","sexcinctus",,"brain size",21.37,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
21,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Euphractus","sexcinctus",,"body mass",7990,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
22,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Tolypeutes","matacus",,"brain size",8.86,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
22,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Tolypeutes","matacus",,"body mass",1200,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
23,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Zaedyus","pichiy",,"brain size",7.98,"g",,,5,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
