"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
28,"Chordata","Mammalia","Eulipotyphla","Talpidae","Scalopus","aquaticus",,"body mass",39.6,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
28,"Chordata","Mammalia","Eulipotyphla","Talpidae","Scalopus","aquaticus",,"brain size",1.16,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
29,"Chordata","Mammalia","Afrosoricida","Chrysochloridae","Chrysochloris","asiatica",,"body mass",49,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
29,"Chordata","Mammalia","Afrosoricida","Chrysochloridae","Chrysochloris","asiatica",,"brain size",0.7,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
30,"Chordata","Mammalia","Afrosoricida","Chrysochloridae","Chrysochloris","stuhlmanni",,"body mass",39.8,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
30,"Chordata","Mammalia","Afrosoricida","Chrysochloridae","Chrysochloris","stuhlmanni",,"brain size",0.74,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
31,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","fuscipes",,"body mass",57,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
31,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","fuscipes",,"brain size",1.33,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
32,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Rhynchocyon","stuhlmanni",,"body mass",490,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
32,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Rhynchocyon","stuhlmanni",,"brain size",6.1,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
